ORIGIN_AIRPORT_ID,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_CITY_NAME
14057,"Portland, OR",13487,"Minneapolis, MN"
14057,"Portland, OR",13891,"Ontario, CA"
14057,"Portland, OR",13930,"Chicago, IL"
14057,"Portland, OR",14107,"Phoenix, AZ"
14057,"Portland, OR",14679,"San Diego, CA"
14057,"Portland, OR",14747,"Seattle, WA"
14057,"Portland, OR",14771,"San Francisco, CA"
14057,"Portland, OR",14831,"San Jose, CA"
14057,"Portland, OR",14893,"Sacramento, CA"
14057,"Portland, OR",10800,"Burbank, CA"
14057,"Portland, OR",12889,"Las Vegas, NV"
14057,"Portland, OR",12892,"Los Angeles, CA"
14057,"Portland, OR",13487,"Minneapolis, MN"
14057,"Portland, OR",13891,"Ontario, CA"
14057,"Portland, OR",13930,"Chicago, IL"
14057,"Portland, OR",14107,"Phoenix, AZ"
14057,"Portland, OR",14679,"San Diego, CA"
14057,"Portland, OR",14747,"Seattle, WA"
14057,"Portland, OR",14771,"San Francisco, CA"
14057,"Portland, OR",14908,"Santa Ana, CA"
14057,"Portland, OR",15016,"St. Louis, MO"
14057,"Portland, OR",11292,"Denver, CO"
14057,"Portland, OR",12889,"Las Vegas, NV"
14057,"Portland, OR",13796,"Oakland, CA"
14057,"Portland, OR",14831,"San Jose, CA"
14057,"Portland, OR",14107,"Phoenix, AZ"
14057,"Portland, OR",13232,"Chicago, IL"
14057,"Portland, OR",15016,"St. Louis, MO"
14057,"Portland, OR",14893,"Sacramento, CA"
14057,"Portland, OR",11292,"Denver, CO"
14057,"Portland, OR",12889,"Las Vegas, NV"
14057,"Portland, OR",13796,"Oakland, CA"
14057,"Portland, OR",11259,"Dallas, TX"
14057,"Portland, OR",14831,"San Jose, CA"
14057,"Portland, OR",14107,"Phoenix, AZ"
14057,"Portland, OR",13232,"Chicago, IL"
14057,"Portland, OR",12094,"Hayden, CO"
14057,"Portland, OR",13198,"Kansas City, MO"
14057,"Portland, OR",11292,"Denver, CO"
14057,"Portland, OR",13796,"Oakland, CA"
14057,"Portland, OR",14107,"Phoenix, AZ"
14057,"Portland, OR",13232,"Chicago, IL"
14057,"Portland, OR",10559,"Seattle, WA"
14057,"Portland, OR",11884,"Spokane, WA"
14057,"Portland, OR",14512,"Rockford, IL"
14057,"Portland, OR",11298,"Dallas/Fort Worth, TX"
14057,"Portland, OR",14730,"Louisville, KY"
14057,"Portland, OR",10299,"Anchorage, AK"
14057,"Portland, OR",10299,"Anchorage, AK"
14057,"Portland, OR",13891,"Ontario, CA"
14057,"Portland, OR",11884,"Spokane, WA"
14057,"Portland, OR",10620,"Billings, MT"
14057,"Portland, OR",14512,"Rockford, IL"
14057,"Portland, OR",15167,"Teterboro, NJ"
14057,"Portland, OR",13771,"Mountain View, CA"
14057,"Portland, OR",13771,"Mountain View, CA"
14057,"Portland, OR",11193,"Cincinnati, OH"
14057,"Portland, OR",10821,"Baltimore, MD"
14057,"Portland, OR",14057,"Portland, OR"
14057,"Portland, OR",14691,"San Bernardino, CA"
14062,"Pelican, AK",12523,"Juneau, AK"
14062,"Pelican, AK",12523,"Juneau, AK"
14062,"Pelican, AK",11997,"Gustavus, AK"
14062,"Pelican, AK",11545,"Elfin Cove, AK"
14062,"Pelican, AK",12523,"Juneau, AK"
14062,"Pelican, AK",14828,"Sitka, AK"
14081,"Page, AZ",14081,"Page, AZ"
14081,"Page, AZ",15532,"Monument Valley, UT"
14081,"Page, AZ",11869,"Grand Canyon, AZ"
14081,"Page, AZ",10661,"Boulder City, NV"
14081,"Page, AZ",14081,"Page, AZ"
14081,"Page, AZ",15532,"Monument Valley, UT"
14081,"Page, AZ",10800,"Burbank, CA"
14081,"Page, AZ",15167,"Teterboro, NJ"
14081,"Page, AZ",10372,"Aspen, CO"
14081,"Page, AZ",14107,"Phoenix, AZ"
14081,"Page, AZ",13796,"Oakland, CA"
14081,"Page, AZ",14081,"Page, AZ"
14081,"Page, AZ",13461,"Smyrna, TN"
14082,"Punta Gorda, FL",10431,"Asheville, NC"
14082,"Punta Gorda, FL",14122,"Pittsburgh, PA"
14082,"Punta Gorda, FL",10693,"Nashville, TN"
14082,"Punta Gorda, FL",11697,"Fort Lauderdale, FL"
14082,"Punta Gorda, FL",12917,"Columbus, OH"
14082,"Punta Gorda, FL",14108,"Peoria, IL"
14082,"Punta Gorda, FL",11193,"Cincinnati, OH"
14082,"Punta Gorda, FL",15412,"Knoxville, TN"
14082,"Punta Gorda, FL",14259,"Portsmouth, NH"
14082,"Punta Gorda, FL",11267,"Dayton, OH"
14082,"Punta Gorda, FL",15295,"Toledo, OH"
14082,"Punta Gorda, FL",13230,"Harrisburg, PA"
14082,"Punta Gorda, FL",10431,"Asheville, NC"
14082,"Punta Gorda, FL",10135,"Allentown/Bethlehem/Easton, PA"
14082,"Punta Gorda, FL",10874,"Akron, OH"
14082,"Punta Gorda, FL",10821,"Baltimore, MD"
14082,"Punta Gorda, FL",11721,"Flint, MI"
14082,"Punta Gorda, FL",13487,"Minneapolis, MN"
14082,"Punta Gorda, FL",11003,"Cedar Rapids/Iowa City, IA"
14082,"Punta Gorda, FL",14783,"Springfield, MO"
14082,"Punta Gorda, FL",10408,"Appleton, WI"
14082,"Punta Gorda, FL",14696,"South Bend, IN"
14082,"Punta Gorda, FL",13577,"Myrtle Beach, SC"
14082,"Punta Gorda, FL",12339,"Indianapolis, IN"
14082,"Punta Gorda, FL",14512,"Rockford, IL"
14082,"Punta Gorda, FL",14492,"Raleigh/Durham, NC"
14082,"Punta Gorda, FL",14307,"Providence, RI"
14082,"Punta Gorda, FL",14122,"Pittsburgh, PA"
14082,"Punta Gorda, FL",12945,"Lexington, KY"
14082,"Punta Gorda, FL",10693,"Nashville, TN"
14082,"Punta Gorda, FL",14112,"St. Petersburg, FL"
14082,"Punta Gorda, FL",11697,"Fort Lauderdale, FL"
14082,"Punta Gorda, FL",12223,"Ashland, WV"
14082,"Punta Gorda, FL",13232,"Chicago, IL"
14082,"Punta Gorda, FL",12917,"Columbus, OH"
14082,"Punta Gorda, FL",15070,"Newburgh/Poughkeepsie, NY"
14082,"Punta Gorda, FL",14730,"Louisville, KY"
14082,"Punta Gorda, FL",11775,"Sioux Falls, SD"
14082,"Punta Gorda, FL",11423,"Des Moines, IA"
14082,"Punta Gorda, FL",11986,"Grand Rapids, MI"
14082,"Punta Gorda, FL",15919,"Fayetteville, AR"
14082,"Punta Gorda, FL",12265,"Niagara Falls, NY"
14082,"Punta Gorda, FL",10676,"Belleville, IL"
14082,"Punta Gorda, FL",12544,"Concord, NC"
14082,"Punta Gorda, FL",14952,"Springfield, IL"
14082,"Punta Gorda, FL",10257,"Albany, NY"
14082,"Punta Gorda, FL",11823,"Fort Wayne, IN"
14082,"Punta Gorda, FL",13367,"Moline, IL"
14088,"Port Graham, AK",14942,"Seldovia, AK"
14088,"Port Graham, AK",12184,"Homer, AK"
14088,"Port Graham, AK",12184,"Homer, AK"
14088,"Port Graham, AK",14942,"Seldovia, AK"
14088,"Port Graham, AK",12649,"Nanwalek, AK"
14092,"Greenville, NC",11057,"Charlotte, NC"
14092,"Greenville, NC",10423,"Austin, TX"
14092,"Greenville, NC",10158,"Atlantic City, NJ"
14098,"Newport News/Williamsburg, VA",13198,"Kansas City, MO"
14098,"Newport News/Williamsburg, VA",11057,"Charlotte, NC"
14098,"Newport News/Williamsburg, VA",14100,"Philadelphia, PA"
14098,"Newport News/Williamsburg, VA",14524,"Richmond, VA"
14098,"Newport News/Williamsburg, VA",11057,"Charlotte, NC"
14098,"Newport News/Williamsburg, VA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",14747,"Seattle, WA"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",13487,"Minneapolis, MN"
14100,"Philadelphia, PA",12953,"New York, NY"
14100,"Philadelphia, PA",11433,"Detroit, MI"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",10868,"Columbia, SC"
14100,"Philadelphia, PA",13230,"Harrisburg, PA"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",10146,"Albany, GA"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",13296,"Manchester, NH"
14100,"Philadelphia, PA",14027,"West Palm Beach/Palm Beach, FL"
14100,"Philadelphia, PA",14730,"Louisville, KY"
14100,"Philadelphia, PA",14730,"Louisville, KY"
14100,"Philadelphia, PA",14843,"San Juan, PR"
14100,"Philadelphia, PA",14843,"San Juan, PR"
14100,"Philadelphia, PA",14843,"San Juan, PR"
14100,"Philadelphia, PA",11042,"Cleveland, OH"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",11292,"Denver, CO"
14100,"Philadelphia, PA",12889,"Las Vegas, NV"
14100,"Philadelphia, PA",12451,"Jacksonville, FL"
14100,"Philadelphia, PA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",13495,"New Orleans, LA"
14100,"Philadelphia, PA",11298,"Dallas/Fort Worth, TX"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",10397,"Atlanta, GA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",13232,"Chicago, IL"
14100,"Philadelphia, PA",14986,"Sarasota/Bradenton, FL"
14100,"Philadelphia, PA",13198,"Kansas City, MO"
14100,"Philadelphia, PA",14635,"Fort Myers, FL"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",14027,"West Palm Beach/Palm Beach, FL"
14100,"Philadelphia, PA",14321,"Portland, ME"
14100,"Philadelphia, PA",14685,"Savannah, GA"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",11292,"Denver, CO"
14100,"Philadelphia, PA",12451,"Jacksonville, FL"
14100,"Philadelphia, PA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",10397,"Atlanta, GA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",14635,"Fort Myers, FL"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",14685,"Savannah, GA"
14100,"Philadelphia, PA",11042,"Cleveland, OH"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",14683,"San Antonio, TX"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",11292,"Denver, CO"
14100,"Philadelphia, PA",12889,"Las Vegas, NV"
14100,"Philadelphia, PA",12451,"Jacksonville, FL"
14100,"Philadelphia, PA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",13577,"Myrtle Beach, SC"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",13495,"New Orleans, LA"
14100,"Philadelphia, PA",11298,"Dallas/Fort Worth, TX"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",10397,"Atlanta, GA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",13232,"Chicago, IL"
14100,"Philadelphia, PA",14986,"Sarasota/Bradenton, FL"
14100,"Philadelphia, PA",13198,"Kansas City, MO"
14100,"Philadelphia, PA",14635,"Fort Myers, FL"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",14027,"West Palm Beach/Palm Beach, FL"
14100,"Philadelphia, PA",14321,"Portland, ME"
14100,"Philadelphia, PA",14685,"Savannah, GA"
14100,"Philadelphia, PA",11618,"Newark, NJ"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",12478,"New York, NY"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",13535,"Morrisville, VT"
14100,"Philadelphia, PA",12222,"East Hampton, NY"
14100,"Philadelphia, PA",10154,"Nantucket, MA"
14100,"Philadelphia, PA",11675,"Fishers Island, NY"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",15412,"Knoxville, TN"
14100,"Philadelphia, PA",10868,"Columbia, SC"
14100,"Philadelphia, PA",11995,"Greensboro/High Point, NC"
14100,"Philadelphia, PA",11267,"Dayton, OH"
14100,"Philadelphia, PA",13230,"Harrisburg, PA"
14100,"Philadelphia, PA",10434,"Scranton/Wilkes-Barre, PA"
14100,"Philadelphia, PA",10874,"Akron, OH"
14100,"Philadelphia, PA",11996,"Greer, SC"
14100,"Philadelphia, PA",15096,"Syracuse, NY"
14100,"Philadelphia, PA",14711,"State College, PA"
14100,"Philadelphia, PA",13485,"Madison, WI"
14100,"Philadelphia, PA",13931,"Norfolk, VA"
14100,"Philadelphia, PA",12391,"Islip, NY"
14100,"Philadelphia, PA",14574,"Roanoke, VA"
14100,"Philadelphia, PA",14307,"Providence, RI"
14100,"Philadelphia, PA",12945,"Lexington, KY"
14100,"Philadelphia, PA",14704,"Salisbury, MD"
14100,"Philadelphia, PA",10581,"Bangor, ME"
14100,"Philadelphia, PA",10785,"Burlington, VT"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",13296,"Manchester, NH"
14100,"Philadelphia, PA",14524,"Richmond, VA"
14100,"Philadelphia, PA",14576,"Rochester, NY"
14100,"Philadelphia, PA",14730,"Louisville, KY"
14100,"Philadelphia, PA",11986,"Grand Rapids, MI"
14100,"Philadelphia, PA",14685,"Savannah, GA"
14100,"Philadelphia, PA",10257,"Albany, NY"
14100,"Philadelphia, PA",12323,"Wilmington, NC"
14100,"Philadelphia, PA",10361,"Watertown, NY"
14100,"Philadelphia, PA",11823,"Fort Wayne, IN"
14100,"Philadelphia, PA",12397,"Ithaca/Cortland, NY"
14100,"Philadelphia, PA",11042,"Cleveland, OH"
14100,"Philadelphia, PA",11433,"Detroit, MI"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",10792,"Buffalo, NY"
14100,"Philadelphia, PA",15624,"Valparaiso, FL"
14100,"Philadelphia, PA",15016,"St. Louis, MO"
14100,"Philadelphia, PA",11066,"Columbus, OH"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",12451,"Jacksonville, FL"
14100,"Philadelphia, PA",11996,"Greer, SC"
14100,"Philadelphia, PA",15096,"Syracuse, NY"
14100,"Philadelphia, PA",13487,"Minneapolis, MN"
14100,"Philadelphia, PA",13342,"Milwaukee, WI"
14100,"Philadelphia, PA",13577,"Myrtle Beach, SC"
14100,"Philadelphia, PA",13244,"Memphis, TN"
14100,"Philadelphia, PA",12339,"Indianapolis, IN"
14100,"Philadelphia, PA",10599,"Birmingham, AL"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",14307,"Providence, RI"
14100,"Philadelphia, PA",14122,"Pittsburgh, PA"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",11252,"Daytona Beach, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",14986,"Sarasota/Bradenton, FL"
14100,"Philadelphia, PA",13198,"Kansas City, MO"
14100,"Philadelphia, PA",11278,"Washington, DC"
14100,"Philadelphia, PA",14193,"Pensacola, FL"
14100,"Philadelphia, PA",10581,"Bangor, ME"
14100,"Philadelphia, PA",10785,"Burlington, VT"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",14576,"Rochester, NY"
14100,"Philadelphia, PA",14730,"Louisville, KY"
14100,"Philadelphia, PA",11986,"Grand Rapids, MI"
14100,"Philadelphia, PA",14321,"Portland, ME"
14100,"Philadelphia, PA",14685,"Savannah, GA"
14100,"Philadelphia, PA",10257,"Albany, NY"
14100,"Philadelphia, PA",11823,"Fort Wayne, IN"
14100,"Philadelphia, PA",11042,"Cleveland, OH"
14100,"Philadelphia, PA",11433,"Detroit, MI"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",10792,"Buffalo, NY"
14100,"Philadelphia, PA",15624,"Valparaiso, FL"
14100,"Philadelphia, PA",15016,"St. Louis, MO"
14100,"Philadelphia, PA",15412,"Knoxville, TN"
14100,"Philadelphia, PA",11267,"Dayton, OH"
14100,"Philadelphia, PA",10431,"Asheville, NC"
14100,"Philadelphia, PA",12451,"Jacksonville, FL"
14100,"Philadelphia, PA",11996,"Greer, SC"
14100,"Philadelphia, PA",15096,"Syracuse, NY"
14100,"Philadelphia, PA",13342,"Milwaukee, WI"
14100,"Philadelphia, PA",13577,"Myrtle Beach, SC"
14100,"Philadelphia, PA",13931,"Norfolk, VA"
14100,"Philadelphia, PA",13244,"Memphis, TN"
14100,"Philadelphia, PA",12339,"Indianapolis, IN"
14100,"Philadelphia, PA",10599,"Birmingham, AL"
14100,"Philadelphia, PA",14307,"Providence, RI"
14100,"Philadelphia, PA",14122,"Pittsburgh, PA"
14100,"Philadelphia, PA",10529,"Hartford, CT"
14100,"Philadelphia, PA",11252,"Daytona Beach, FL"
14100,"Philadelphia, PA",13198,"Kansas City, MO"
14100,"Philadelphia, PA",11278,"Washington, DC"
14100,"Philadelphia, PA",14193,"Pensacola, FL"
14100,"Philadelphia, PA",10581,"Bangor, ME"
14100,"Philadelphia, PA",10785,"Burlington, VT"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",13296,"Manchester, NH"
14100,"Philadelphia, PA",11986,"Grand Rapids, MI"
14100,"Philadelphia, PA",14321,"Portland, ME"
14100,"Philadelphia, PA",14685,"Savannah, GA"
14100,"Philadelphia, PA",13422,"Mobile, AL"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",11618,"Newark, NJ"
14100,"Philadelphia, PA",12889,"Las Vegas, NV"
14100,"Philadelphia, PA",11298,"Dallas/Fort Worth, TX"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",12478,"New York, NY"
14100,"Philadelphia, PA",11042,"Cleveland, OH"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",15016,"St. Louis, MO"
14100,"Philadelphia, PA",15024,"Charlotte Amalie, VI"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",11624,"Key West, FL"
14100,"Philadelphia, PA",13230,"Harrisburg, PA"
14100,"Philadelphia, PA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",13495,"New Orleans, LA"
14100,"Philadelphia, PA",14122,"Pittsburgh, PA"
14100,"Philadelphia, PA",10529,"Hartford, CT"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",12953,"New York, NY"
14100,"Philadelphia, PA",10397,"Atlanta, GA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",10423,"Austin, TX"
14100,"Philadelphia, PA",14986,"Sarasota/Bradenton, FL"
14100,"Philadelphia, PA",13198,"Kansas City, MO"
14100,"Philadelphia, PA",14635,"Fort Myers, FL"
14100,"Philadelphia, PA",10581,"Bangor, ME"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",14027,"West Palm Beach/Palm Beach, FL"
14100,"Philadelphia, PA",14321,"Portland, ME"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",10868,"Columbia, SC"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",10529,"Hartford, CT"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",10397,"Atlanta, GA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",14635,"Fort Myers, FL"
14100,"Philadelphia, PA",10581,"Bangor, ME"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",14027,"West Palm Beach/Palm Beach, FL"
14100,"Philadelphia, PA",14321,"Portland, ME"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",15016,"St. Louis, MO"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",11292,"Denver, CO"
14100,"Philadelphia, PA",12889,"Las Vegas, NV"
14100,"Philadelphia, PA",14679,"San Diego, CA"
14100,"Philadelphia, PA",14747,"Seattle, WA"
14100,"Philadelphia, PA",10140,"Albuquerque, NM"
14100,"Philadelphia, PA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",14492,"Raleigh/Durham, NC"
14100,"Philadelphia, PA",12191,"Houston, TX"
14100,"Philadelphia, PA",13495,"New Orleans, LA"
14100,"Philadelphia, PA",11298,"Dallas/Fort Worth, TX"
14100,"Philadelphia, PA",10529,"Hartford, CT"
14100,"Philadelphia, PA",12892,"Los Angeles, CA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",14107,"Phoenix, AZ"
14100,"Philadelphia, PA",14843,"San Juan, PR"
14100,"Philadelphia, PA",14771,"San Francisco, CA"
14100,"Philadelphia, PA",10423,"Austin, TX"
14100,"Philadelphia, PA",12478,"New York, NY"
14100,"Philadelphia, PA",14635,"Fort Myers, FL"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",10581,"Bangor, ME"
14100,"Philadelphia, PA",10994,"Charleston, SC"
14100,"Philadelphia, PA",14027,"West Palm Beach/Palm Beach, FL"
14100,"Philadelphia, PA",14321,"Portland, ME"
14100,"Philadelphia, PA",14685,"Savannah, GA"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",12478,"New York, NY"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",11292,"Denver, CO"
14100,"Philadelphia, PA",12889,"Las Vegas, NV"
14100,"Philadelphia, PA",14679,"San Diego, CA"
14100,"Philadelphia, PA",14747,"Seattle, WA"
14100,"Philadelphia, PA",11057,"Charlotte, NC"
14100,"Philadelphia, PA",12892,"Los Angeles, CA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",10721,"Boston, MA"
14100,"Philadelphia, PA",14107,"Phoenix, AZ"
14100,"Philadelphia, PA",14771,"San Francisco, CA"
14100,"Philadelphia, PA",14635,"Fort Myers, FL"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",14027,"West Palm Beach/Palm Beach, FL"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",13244,"Memphis, TN"
14100,"Philadelphia, PA",12339,"Indianapolis, IN"
14100,"Philadelphia, PA",13244,"Memphis, TN"
14100,"Philadelphia, PA",11193,"Cincinnati, OH"
14100,"Philadelphia, PA",14893,"Sacramento, CA"
14100,"Philadelphia, PA",13244,"Memphis, TN"
14100,"Philadelphia, PA",10194,"Dallas/Fort Worth, TX"
14100,"Philadelphia, PA",14576,"Rochester, NY"
14100,"Philadelphia, PA",13244,"Memphis, TN"
14100,"Philadelphia, PA",13244,"Memphis, TN"
14100,"Philadelphia, PA",13487,"Minneapolis, MN"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",14633,"Rochester, MN"
14100,"Philadelphia, PA",13105,"Cincinnati, OH"
14100,"Philadelphia, PA",10257,"Albany, NY"
14100,"Philadelphia, PA",11973,"Gulfport/Biloxi, MS"
14100,"Philadelphia, PA",11433,"Detroit, MI"
14100,"Philadelphia, PA",13303,"Miami, FL"
14100,"Philadelphia, PA",10158,"Atlantic City, NJ"
14100,"Philadelphia, PA",13495,"New Orleans, LA"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",13796,"Oakland, CA"
14100,"Philadelphia, PA",13577,"Myrtle Beach, SC"
14100,"Philadelphia, PA",13495,"New Orleans, LA"
14100,"Philadelphia, PA",11298,"Dallas/Fort Worth, TX"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",10397,"Atlanta, GA"
14100,"Philadelphia, PA",12892,"Los Angeles, CA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",14843,"San Juan, PR"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",11618,"Newark, NJ"
14100,"Philadelphia, PA",13495,"New Orleans, LA"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",15304,"Tampa, FL"
14100,"Philadelphia, PA",12889,"Las Vegas, NV"
14100,"Philadelphia, PA",13796,"Oakland, CA"
14100,"Philadelphia, PA",11298,"Dallas/Fort Worth, TX"
14100,"Philadelphia, PA",10693,"Nashville, TN"
14100,"Philadelphia, PA",10397,"Atlanta, GA"
14100,"Philadelphia, PA",12892,"Los Angeles, CA"
14100,"Philadelphia, PA",11697,"Fort Lauderdale, FL"
14100,"Philadelphia, PA",14843,"San Juan, PR"
14100,"Philadelphia, PA",10732,"Aguadilla, PR"
14100,"Philadelphia, PA",13204,"Orlando, FL"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",14512,"Rockford, IL"
14100,"Philadelphia, PA",14771,"San Francisco, CA"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",12264,"Washington, DC"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",11292,"Denver, CO"
14100,"Philadelphia, PA",14771,"San Francisco, CA"
14100,"Philadelphia, PA",13930,"Chicago, IL"
14100,"Philadelphia, PA",12266,"Houston, TX"
14100,"Philadelphia, PA",11618,"Newark, NJ"
14100,"Philadelphia, PA",11292,"Denver, CO"
14100,"Philadelphia, PA",12264,"Washington, DC"
14100,"Philadelphia, PA",14771,"San Francisco, CA"
14100,"Philadelphia, PA",13930,"Chicago, IL"
